store_key,storename,address,telno,region_name,province_name,city_muni_name,latitude,longitude
 2386,CPI NAIA Kabihasnan,"Ninoy Aquino Ave.San Dionisio,Kabihasnan,Parañaque",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.4913,120.992
 2387,One West Campus,"Mckinley west, Fort Bonifacio, Global Taguig City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5362,121.045
 2388,"Natividad, Pangasinan","Poblacion Natividad, Pangasinan",,REGION I (Ilocos Region),PANGASINAN,NATIVIDAD,16.0418,120.796
 2389,"Sta. Barbara 2, Pangasinan",Sta. Barbara Pangasinan,,REGION I (Ilocos Region),PANGASINAN,SANTA BARBARA,15.979,120.473
 2392,Oranbo,AB Sandoval Blvd. Brgy. Orbando Pasig City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5732,121.064
 2393,Nightingale Quirino,"1189 Quirino Highway, Novaliches, Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.7337,121.052
 2395,Avida Centera,"Unit 1C-13, Reliance St. Mandaluyong City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF MANDALUYONG,14.5768,121.051
 2397,Dela Rosa,"7641 Dela Rosa St. Pio Del Pilar, Makati  City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.557,121.009
 2398,Shell Putatan,Brgy. Putatan Alabang Muntinlupa City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MUNTINLUPA,14.4038,121.047
 2399,Polaris,"Polaris  Spectrum Midway Alabang, Muntinlupa City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MUNTINLUPA,14.4209,121.038
 2400,City of Dreams,Aseana Ave. cor. Roxas Blvd. Parañaque City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.5242,120.992
 2401,"Capas 3, Tarlac","Brgy. Talaga Capas, Tarlac",,REGION III (Central Luzon),TARLAC,CAPAS,15.3829,120.595
 2403,Cardona Pob,"Manila East Rd. Brgy Real,Cardona Rizal",,,RIZAL,CARDONA,14.4857,121.229
 2404,Asturias 2,"Asturias St, Sampaloc , Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6118,120.987
 2405,LV Locsin,6752 LV. Locsin Bldg. Ayala Ave. Makati City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5545,121.024
 2412,Agora Crossing,"370 North Bay Blvd, Lapu-Lapu Ave. Navotas City",,NCR - National Capital Region,"NCR, THIRD DISTRICT",CITY OF NAVOTAS,14.6455,120.953
 2413,Dalig Antipolo,"Blk 1 Lot 40,  Brgy. San Jose, Antipolo City",,REGION IV-A (CALABARZON),RIZAL,CITY OF ANTIPOLO,14.5775,121.188
 2414,I Care Makati,167 Dela Rosa cor.Legaspi Sts.Village Makati City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5583,121.016
 2415,The Orchid Gardens,Lazatin Blvd. San Fernando Pampanga,,REGION III (Central Luzon),LA UNION,CITY OF SAN FERNANDO (Capital),15.0243,120.676
 2416,Halang Villa Remedios,"Villa Remedios, Brgy. Halang, Calamba City, Laguna",,REGION IV-A (CALABARZON),LAGUNA,CITY OF CALAMBA,14.1942,121.165
 2417,"Obando, Bulacan","J.P Rizal St., Pag-asa, Obando, Bulacan",,REGION III (Central Luzon),BULACAN,OBANDO,14.7093,120.937
 2418,Moret,#840-844 Moret St.Sampaloc Manila,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6071,120.991
 2419,"Luna, La Union","Poblacion Brgy. Alcala, Luna La Union",,REGION I (Ilocos Region),PANGASINAN,ALCALA,16.8526,120.377
 2421,"Labrado, Pangasinan","Labrado, Pangasinan",,REGION I (Ilocos Region),PANGASINAN,LABRADOR,16.0252,120.147
 2422,Sta. Elena Exit,"Brgy Banay-Banay Cabuyao City, Laguna",,REGION IV-A (CALABARZON),LAGUNA,CABUYAO,14.2429,121.113
 2429,Bauang Crossing,Bauang La Union,,REGION I (Ilocos Region),LA UNION,BAUANG,16.5268,120.33
 2431,Garden Square,297 Bonny Serrano Ave. Quezon City,,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6095,121.048
 2436,Circuit Lane,"LC 127,Lower G/F Circuit Lane. Makati City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5761,121.02
 2441,Tagaytay Picnic Grove,"Brgy. Sungay South, Tagaytay City",,REGION IV-A (CALABARZON),CAVITE,TAGAYTAY CITY,14.1264,120.998
 2442,Hop Inn M. H Del pilar,"1850 M.H Del Pilar St. Malate, Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.5709,120.984
 2446,West Zamora,"1673 J.Zamora St. Paco, Manila",,,"NCR, CITY OF MANILA, FIRST DISTRICT",PACO,14.5839,120.999
 2447,San Guillermo Pasig,Garcia St. (San Guillermo Ave.) Pasig City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5544,121.066
 2450,2nd Avenue,"30 Lot 2-A-1 Rizal Ave. Exth.cor 2nd Ave.,Caloocan",,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.6403,120.984
 2451,Fajardo,"Fajardo St.cor M. Dela Fuente St., Sampaloc Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6089,120.997
 2452,Lacson,851 A.H Lacson Ave. cor España Blvd. Manila,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.609,120.993
 2454,Padilla Antipolo,"Ph 1 Bagong Nayon 2,Brgy.San Isidro,Antipolo City",,REGION IV-A (CALABARZON),RIZAL,CITY OF ANTIPOLO,14.6173,121.184
 2457,Old Sauyo Road,Lot 3 Blk. 2 DJR  Village Old SauyoRd. Quezon City,,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6881,121.032
 2462,Sudipen,"Poblacion, Sudipen, La Union",,,LA UNION,SUDIPEN,16.9059,120.463
 2464,Lorma Medical,"Carla Tan San Fernando, La Union",,REGION I (Ilocos Region),LA UNION,CITY OF SAN FERNANDO (Capital),16.6318,120.317
 2465,UE Tech,"267 UE Tech, University Hills Subd, Caloocan City",,,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.6585,120.975
 2466,"San Roque 2, Tarlac City","Mc Arthur Hiway, Brgy. San Roque Tarlac City",,REGION III (Central Luzon),TARLAC,CITY OF TARLAC (Capital),15.4819,120.596
 2468,The Fora,"Brgy Silang,Rotunda ,Emilio Agui. Hway,Tagaytay",,,CAVITE,TAGAYTAY CITY,14.1154,120.962
 2470,"Porac 2, Pampanga","Manibaug, Paralay,Porac, Pampanga",,REGION III (Central Luzon),PAMPANGA,PORAC,15.1105,120.564
 2471,"San Manuel, Tarlac","McArthur Highway,Brgy.Poblacion,San Manuel,Tarlac",,,TARLAC,SAN MANUEL,15.7994,120.608
 2472,Pulilan Highway,"Brgy. Cutcot, Pulilan Bulacan",,REGION III (Central Luzon),BULACAN,PULILAN,14.9019,120.868
 2474,Welborne Carmona,"Brgy. Bancal, Carmona, Cavite",,REGION IV-A (CALABARZON),CAVITE,CARMONA,14.2918,121.014
 2475,Angelicum College,"Sto. Domingo st. cor. P. Florentino S.,Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6275,121.011
 2476,Bay Breeze,"11 Manuel L.Quezon St. Brgy.San Miguel,Taguig City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5188,121.074
 2478,81 Xavier,"GF 81 Javier Residences,Greenhills Ave.Pasig City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.6041,121.038
 2479,Olongapa City National High School,"#1543 Rizal Ave. West Tpinac, Olongapo City",,REGION III (Central Luzon),ZAMBALES,OLONGAPO CITY,14.8354,120.281
 2480,Kasa Luntian,"The Lanai at Kasa Luntian, Tagaytay City,Cavite",,REGION IV-A (CALABARZON),CAVITE,TAGAYTAY CITY,14.1243,120.969
 2481,Taytay Poblacion,"#2 Kadalagahan st., Brgy. Dolores, Taytay, Rizal",,,,,14.5702,121.132
 2482,Manuyo Uno,"Gen. Luna St. Mauyo Uno, Las Piñas City",,,"NCR, FOURTH DISTRICT",CITY OF LAS PIÑAS,14.4843,120.985
 2483,Calumpit 2,"51 LKG Blgd. McArthur Highway, Calumpit Bulacan",,REGION III (Central Luzon),BULACAN,CALUMPIT,14.8943,120.779
 2487,OWWA Pasay,"2143 FB Harrison St, Pasay City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5518,120.992
 2490,The Rolex Place,"Dahlia Ave. cor. Rolex St. West Fairview, QC",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6996,121.066
 2491,Tiwi,"National Highway, Brgy. Tigbi, Tiwi Albay",,REGION V (Bicol Region),ALBAY,TIWI,13.4561,123.68
 2494,"Mexico, Pampanga","Poblacion, Mexico Pampanga",,,PAMPANGA,MEXICO,15.0639,120.72
 2497,"Bagac, Bataan","JJ Linao National Rd. Brgy. A.Ricardo Bagac,Bataan",,REGION III (Central Luzon),BATAAN,BAGAC,14.6061,120.398
 2503,"Telabastagan, Pampanga","Unit N-ECC Bldg.Telabastagan,San Fernando,Pampanga",,,PAMPANGA,CITY OF SAN FERNANDO (Capital),15.1223,120.6
 2504,Dingras Poblacion,"Brgy.Albano Poblacion,Dingras,Ilocos Norte",,,ILOCOS NORTE,DINGRAS,18.1007,120.7
 2507,Peseta,"L1 B215 Dollar St.Cor Peseta Ph8,North Fairview QC",,,"NCR, SECOND DISTRICT",QUEZON CITY,14.7094,121.057
 2508,La Forteza,"B6 L4 La Forteza Subd.,Camarin A,Caloocan City",,,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.7591,121.044
 2509,Gen. Mamerto Natividad,"Poblacion, Gen. Mamerto Natividad, Nueva Ecija",,REGION III (Central Luzon),NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,15.6034,121.051
 2512,"Sto. Domingo, Albay","National Rd. Brgy.Market Site, Sto.Domingo,Albay",,REGION V (Bicol Region),ALBAY,SANTO DOMINGO (LIBOG),13.2365,123.776
 2513,CPI Pulong Sta. Cruz,"Tagaytay Rd. Brgy.Pulong Sta.Cruz,Sta.Rosa,Laguna",,REGION IV-A (CALABARZON),LAGUNA,CITY OF SANTA ROSA,14.2721,121.082
 2514,Uptown Mall  BGC,"Unit D10, Fourth Floor, Uptown Mall, BGC, Taguig",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5568,121.054
 2515,SPCBA,"Old National Highway,Brgy.Nueva,San Pedro Laguna",,REGION IV-A (CALABARZON),LAGUNA,SAN PEDRO,14.3542,121.062
 2516,Sampaguita-Malaria,Brgy 185 Zone 6 Quirino Hway Caloocan City,,,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.7741,121.077
 2517,Pugo,"Poblacion West, Pugo, La Union",,,LA UNION,PUGO,16.3185,120.467
 2518,Sta. Ana Pampanga,Sta. Ana Pampanga,,REGION III (Central Luzon),"NCR, CITY OF MANILA, FIRST DISTRICT",SANTA ANA,15.0939,120.766
 2520,Pimsat Dagupan,"Bolosan District, Dagupan City, Pangasinan",,REGION I (Ilocos Region),PANGASINAN,DAGUPAN CITY,16.0455,120.359
 2522,Taktak Antipolo,"Sumulong Hwaym, Brgy. dela Paz Antipolo City",,,RIZAL,CITY OF ANTIPOLO,14.5939,121.172
 2526,Aseana Square,"Aseana Square, Pres.D Macapagal Bvld.,Aseana City",,,"NCR, FOURTH DISTRICT",PASAY CITY,14.5229,120.991
 2528,Scape,"Pearl Drive, Mall of Asia Complex, Pasay City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5334,120.989
 2531,Matain Zambales,"Matain, Subic Zambales",,REGION III (Central Luzon),ZAMBALES,SUBIC,14.8555,120.244
 2532,Avida Astrea,"Quirino Hway, Brygy Pasong Putik, Nova, QC",,,"NCR, SECOND DISTRICT",QUEZON CITY,14.7358,121.063
 2533,Calamba Market Crossing,"JP Rizal St. Crossing, Calamba City, Laguna",,REGION IV-A (CALABARZON),LAGUNA,CITY OF CALAMBA,14.2078,121.157
 2534,Calicanto,"Brgy. Calicanto, Batangas City",,REGION IV-A (CALABARZON),BATANGAS,BATANGAS CITY (Capital),13.7638,121.057
 2541,Casa de Sequoia,"Brgy. Elias Aldana ,Las Piñas City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF LAS PIÑAS,14.4764,120.978
 2542,Amaia Sta. Mesa,"Amaia Skies Sta. Mesa, Sta. Mesa, Manila",,,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.5976,121.018
 2543,Amaia Sucat,"Dr.A Santos Ave.Brgy.San Antonio,Sucat,Parañaque.",,,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.4632,121.023
 2544,Robinsons Novaliches,"Quirino Hiway Brgy.Pasong Putik,Novaliches Q.City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.736,121.056
 2545,Pililla,"J.P Rizal St., Imatong,Pililla, Rizal",,REGION IV-A (CALABARZON),RIZAL,PILILLA,14.4817,121.307
 2546,Tramo Pasig,G.S.I.S Rd. (Tramo St.) Sta.Lucia Pasig City,,,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5841,121.102
 2549,Tagumpay Rodriquez,"Mayon, Amity Subd., Brgy.San Jose,Rodriquez Rizal",,REGION IV-A (CALABARZON),RIZAL,RODRIGUEZ (MONTALBAN),14.7466,121.131
 2555,Cliffpoint Square,"Julia Vargas Ave. Brgy Ugong, Pasig City",,,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5849,121.065
 2559,"Dasol, Pangasinan","Poblacion, Dasol, Pangasinan",,,PANGASINAN,DASOL,15.9884,119.875
 2561,Uratex-East Service Rd.,"Brgy. Cupang , Sucat, Muntinlupa City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MUNTINLUPA,14.4349,121.046
 2563,Cayco,"Dormitorio de España, Cayco Samaploc, Manila",,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6074,120.994
 2564,Citymall SCTEX,"Seaoil Megastation, Subic-Clark-Tarlac,Concepcion",,,,,14.5238,120.991
 2565,City of Dreams 2,Aseana Ave. Cor. Roxas Blvd. Entertainment City,,,"NCR, FOURTH DISTRICT",PASAY CITY,14.5238,120.991
 2567,P.Ocampo,"Chino Roces Ext. Along Pablo de Ocampo,Makati City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5671,121.013
 2568,CPI Castilla,"National Hway Brgy. Cumadcad, Castilla, Sorsogon",,,SORSOGON,CASTILLA,12.9788,123.792
 2570,Pimsat San Carlos,"Rizal Ave., Poblacion, San Carlos, Pangasinan",,REGION I (Ilocos Region),PANGASINAN,SAN CARLOS CITY,15.9335,120.348
 2571,T.N.H.S Albay,"Cabilis St., Brgy. Panal, Tabaco City, Albay",,REGION V (Bicol Region),ALBAY,CITY OF TABACO,13.3555,123.72
 2576,"Minalin, Pampanga","San Nicolas Poblacion, Minalin Pampanga",,REGION III (Central Luzon),PAMPANGA,MINALIN,14.9674,120.684
 2581,LPMC,"Marcos Alvarez Ave. Talon Singko, Las Piñas City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF LAS PIÑAS,14.4296,121.003
 2582,Central Signal Village 2,"Sto.Niño St.Zone 3B,Central Signal Vil.Taguig City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5141,121.053
 2584,Tejero 2,"Lot 523-A-6 Tejero Gen. Trias, Cavite",,,CAVITE,GENERAL TRIAS,14.3961,120.863
 2586,Bagong Nayon Antipolo,"Rd 1,Cogeo Village,Brgy.Bagong Nayon,Antipolo City",,,,,14.6278,121.167
 2589,"Cabangan,Zambales","Brgy. San Antonio, Cabangan, Zambales",,,,,15.159,120.055
 2591,Daet Market,"J. Lukban cor.J Pimentel St., Daet, Camarines Sur",,REGION V (Bicol Region),CAMARINES NORTE,DAET (Capital),14.1175,122.955
 2592,Carmona Estates,"Carmona Estate, Brgy. Lantic, Carmona, Cavite",,,CAVITE,CARMONA,14.2938,121.047
 2593,"Asingan, Pangasinan","Poblacion Asingan, Pangasinan",,,,,16.005,120.668
 2594,Bolinao,"Brgy. Poblacion, Bolinao Pangasinan",,REGION I (Ilocos Region),PANGASINAN,BOLINAO,16.389,119.893
 2595,Albay Capitol,"746 Rizal St., Old Albay, Legazpi City",,REGION V (Bicol Region),ALBAY,LEGAZPI CITY (Capital),13.1386,123.737
 2601,Lipa Highway 2,"Brgy. Mataas na Lupa, Lipa City",,,BATANGAS,LIPA CITY,13.9419,121.152
 2602,San Carlos Provincial Hospital,"Bolingit, San Carlos City, Pangasinan",,,PANGASINAN,SAN CARLOS CITY,15.9543,120.349
 2603,Sta. Arcadia Cabanatuan,"Brgy. Sta. Arcadia, Cabanatuan City, Nueva Ecija",,,NUEVA ECIJA,CABANATUAN CITY,15.4697,120.98
 2604,CPIP Batino,"CPIP Industrial,Brgy Batino, Calamba City , Laguna",,,LAGUNA,CITY OF CALAMBA,14.2016,121.131
 2606,Plaridel Poblacion,"Brgy. Poblacion, Plaridel, Bulacan",,REGION III (Central Luzon),BULACAN,PLARIDEL,14.886,120.859
 2607,Lolomboy,"Brgy. Lolomboy, Bocaue, Bulacan",,,,,14.7816,120.935
 2608,Iba Zambales 2,"Sta.Cecilia Medical Center,Palanginan,Iba,Zambales",,REGION III (Central Luzon),ZAMBALES,IBA (Capital),15.3207,119.987
 2613,Tanyag Taguig,"Mañalac Ave. Bagong Tanyag, Taguig City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.4819,121.046
 2615,TV 5 Realiance,"Sheridan St.Brgy Highway Hills,Mandaluyong City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF MANDALUYONG,14.5741,121.054
 2616,iPacific Residences,"Ilang-Ilang cor.Calle Lavezares St.Tondo, Manila",,,"NCR, CITY OF MANILA, FIRST DISTRICT",TONDO I / II,14.6011,120.971
 2621,"Pantabangan, N.E","Brgy. Poblcaion, Pantabangan, Nueva Ecija",,,NUEVA ECIJA,PANTABANGAN,15.8069,121.144
 2622,Camp Olivas,"Brgy. San Nicolas, San Fernando, Pampanga",,REGION III (Central Luzon),LA UNION,CITY OF SAN FERNANDO (Capital),15.0176,120.702
 2623,Trinity-E. Rod,"GF Garden Heights Condo, E. Rodriquez, Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6207,121.022
 2624,Heroes Hotel Manila,F. Torres S. cor Osmeña South Super Hway Manila,,,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.5691,121.001
 2625,Mahattan Heights,"Romulo Ave.Cor.P.Tuazon,Araneta Center Cubao QC",,,"NCR, SECOND DISTRICT",QUEZON CITY,14.6211,121.057
 2626,Mt.Carmel,"Brgy Antipolo del Norte, Lipa City Batangas",,,BATANGAS,LIPA CITY,13.9346,121.165
 2629,Okada Manila,"Okada Manila, New Seaside Drive,Entertainment City",,,"NCR, FOURTH DISTRICT",PASAY CITY,14.5153,120.98
 2632,"Tibag, Tarlac","Brgy. Tibag, Tarlac City",,REGION III (Central Luzon),TARLAC,CITY OF TARLAC (Capital),15.4892,120.568
 2633,Real Village,"670 Tandang Sora Ave, Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6789,121.025
 2634,Delpan,"Recto Ave. Tondo , Manila City",,,"NCR, CITY OF MANILA, FIRST DISTRICT",TONDO I / II,14.6001,120.965
 2640,"TS Cruz, Las Pinas","Dahlia St,TS Cruz Subd.Almanza Dos,Las Piñas City",,,,,14.4184,121.017
 2645,Cartimar Pasay,"Cartimar Shopping Center, Taft Ave, Pasay City",,,"NCR, FOURTH DISTRICT",PASAY CITY,14.5509,120.998
 2650,Amaia Bicutan,West Service Rd.Brgy.Sun Valley Parañaque City,,,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.4935,121.042
 2651,Sucat Zentrum,"Dr. A Santos Ave. Brgy BF Homes, Parañaque City",,,,,14.4597,121.03
 2652,Dau Extension,"Dau Mabalacat, Pampanga",,,PAMPANGA,MABALACAT,15.1782,120.588
 2653,Brittany Square,Belfast cor. Mindanao Ave. Nova. QC,,,"NCR, SECOND DISTRICT",QUEZON CITY,14.727,121.058
 2654,Tuscany,"Tuscany, McKIenley Hill,Taguig City",,,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5379,121.052
 2655,Cainta Municipal,"Brgy. Sto. Domingo Cainta , Rizal",,,RIZAL,CAINTA,14.5797,121.116
 2656,Southville Sta. Rosa,"Brgy, Caingin Sta. Rosa City Laguna",,,LAGUNA,CITY OF SANTA ROSA,14.2985,121.127
 2660,Maderan GMA,"Maderan, GMA, Carmona, Cavite",,,,,14.2886,121.002
 2662,Holiday Subdivision,"Brgy. San Antonio , San Pedro City, Laguna",,,LAGUNA,SAN PABLO CITY,14.3594,121.042
 2665,Hagonoy Bulacan,Poblacion Sto. Niño Hagonoy Bulacan,,,BULACAN,HAGONOY,14.8339,120.733
 2675,Sutherland Clark,"Jose Abad Santos, Clark Pampanga",,REGION III (Central Luzon),PAMPANGA,ANGELES CITY,15.1764,120.522
 2676,Fairview Terraces,Quirino Hway cor.Maligaya Dr.St.Nova.Quezon City,,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.7356,121.06
 2677,Mindanao Ave.2,"L2-B Mindanao Ave. Bahay, Toro Quezon City",,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6686,121.034
 2678,Empress Antipolo,"C.Lawis Ext. Brgy.San Isidro, Antipolo City, Rizal",,,,,14.5974,121.194
 2679,Plaza Burgos Vigan,"No.1 Mena Crisologo St., Vigan City, Ilocos Sur",,,ILOCOS SUR,CITY OF VIGAN (Capital),17.5742,120.389
 2681,Edsa Ortigas,"187 Edsa South Wing Maranaw  Bldg,Mandaluyong",,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF MANDALUYONG,14.5924,121.058
 2683,Roosevelt 2,Roosevelt Ave. Quezon City,,,"NCR, SECOND DISTRICT",QUEZON CITY,14.6395,121.014
 2685,Howmart,"Howmart Rd. Apolinario Samson Balintawak, QC",,,"NCR, SECOND DISTRICT",QUEZON CITY,14.6578,121.011
 2686,Darangan,"116 Manila East Rd.Brgy.Darangan,Binangonan Rizal",,,RIZAL,BINANGONAN,14.4899,121.184
 2687,iMet,"Unit 5 iMet BPO, Macapagal Ave. Pasay City",,,"NCR, FOURTH DISTRICT",PASAY CITY,14.5406,120.991
 2688,"Sto. Cristo, Tarlac","M.H Del Pilar St. cor,Jan Luna ,Sto.Cristo,Tarlac",,,TARLAC,CITY OF TARLAC (Capital),15.488,120.592
 2689,Bauan Municipal,"Bauan Poblacion, Batangas City",,REGION IV-A (CALABARZON),BATANGAS,BATANGAS CITY (Capital),13.7933,121.007
 2690,Yazaki Imus,"Brgy. Anabu II-A Imus,Cavite",,,CAVITE,IMUS,14.3836,120.939
 2692,"Bautista, Pangasinan",53 Pob. East Bautista Pangasinan,,,PANGASINAN,BAUTISTA,15.8105,120.476
 2695,Alaminos 2,"Rabago St.Brgy.Poblacion,Alaminos City,Pangasinan",,,LAGUNA,ALAMINOS,16.157,119.98
 2696,M.Paulino,86 M.Paulino St. San Pablo City Laguna,,,,,14.0685,121.326
 2697,Pasuquin Poblacion,"Nat'l Hway, Brgy. Poblacion,Pasuquin Ilocos Norte",,,ILOCOS NORTE,PASUQUIN,18.3329,120.618
 2699,EPZA Gate 5,"Soriano Highway, Bacao 2 Gen.Trias,Cavite",,,CAVITE,GENERAL TRIAS,14.4158,120.881
 2706,Seascape,"G07 Seascape Vill.Atang Dela Rama,Pasay City",,,,,14.5512,120.982
 2707,High Pointe Shaw,"M.Yulo St.Brgy,. Bagong Silang Mandaluyong City",,,,,14.591,121.033
 2708,"Dangwa Terminal, Baguio","D'Restaurant Bldg, Dangwa Terminal, Baguio City",,,BENGUET,BAGUIO CITY,16.4164,120.597
 2712,Letran 2,"The Herald Bldg. Muralla St. Intramurros, Manila",,,"NCR, CITY OF MANILA, FIRST DISTRICT",INTRAMUROS,14.5931,120.978
 2715,Lucsuhin,"IMPC Bldg. Brgy.Lucsuhin,Silang Cavite",,,CAVITE,SILANG,14.2138,120.969
 2717,M.L. Quezon Muntinlupa,578 M.L Quezon St. Brgy Cupang Muntinlupa City,,,,,14.4365,121.05
 2723,Farconville Subdivision,"Farconville Subdivision, San Pablo Laguna",,,LAGUNA,SAN PABLO CITY,14.0586,121.33
 2724,"PPMC, Apalit","Mcarthur Hway, Brgy. Sampaloc,Apalit, Pampanga",,,PAMPANGA,APALIT,14.9602,120.758
 2725,Layac Junction,"Layac Junction, Brgy. Sampaloc, Apalit, Pampanga",,,PAMPANGA,APALIT,14.8541,120.473
 2727,21st Ave.,307 P. Tuazon Cor. 21st Ave. Cubao QC,,,"NCR, SECOND DISTRICT",QUEZON CITY,14.6217,121.064
 2729,New Caloocan City Hall,9th Ave. Caloocan City,,,,,14.6493,120.99
 2731,LTO Tayuman,"1405 Tayuman St. Cor. Ipil St., Sta. Cruz, Manila",,,"NCR, CITY OF MANILA, FIRST DISTRICT",SANTA CRUZ,14.6589,121.021
 2734,Jose Panganiban,"Nat'l Rd South Pob.,Jose Panganiban,Cam. Norte",,,CAMARINES NORTE,JOSE PANGANIBAN,14.2871,122.695
 2745,Tayuman 3,"Tayuman St., Tondo Manila",,,"NCR, CITY OF MANILA, FIRST DISTRICT",TONDO I / II,14.617,120.976
 2746,Batangas Grand Terminal,"Batnagas Grand Terminal, Batangas City",,,BATANGAS,BATANGAS CITY (Capital),13.7904,121.066
